filename,J0_count,J1_count,J2_count,J1/J2,TCRBJ01-01,TCRBJ01-02,TCRBJ01-03,TCRBJ01-04,TCRBJ01-05,TCRBJ01-06,TCRBJ02-01,TCRBJ02-02,TCRBJ02-03,TCRBJ02-04,TCRBJ02-05,TCRBJ02-06,TCRBJ02-07,TCRBJ-other,TCRBJ01-01/j1j2,TCRBJ01-02/j1j2,TCRBJ01-03/j1j2,TCRBJ01-04/j1j2,TCRBJ01-05/j1j2,TCRBJ01-06/j1j2,TCRBJ02-01/j1j2,TCRBJ02-02/j1j2,TCRBJ02-03/j1j2,TCRBJ02-04/j1j2,TCRBJ02-05/j1j2,TCRBJ02-06/j1j2,TCRBJ02-07/j1j2,TCRBJ-other/j1j2,TCRBJ01-01/j1,TCRBJ01-02/j1,TCRBJ01-03/j1,TCRBJ01-04/j1,TCRBJ01-05/j1,TCRBJ01-06/j1,TCRBJ02-01/j2,TCRBJ02-02/j2,TCRBJ02-03/j2,TCRBJ02-04/j2,TCRBJ02-05/j2,TCRBJ02-06/j2,TCRBJ02-07/j2
ImmuneCODE-Review-002/860011111_TCRB.tsv,0,102283,114923,0.8900133132619232,28785,28444,8684,9695,16952,9723,28147,13562,19396,2925,15735,2949,32119,90,0.1325239634264247,0.13095402521108992,0.03998047936060698,0.044635046913989486,0.07804572617699326,0.04476395679677357,0.12958665966870161,0.06243842251134867,0.08929771737428985,0.013466478826551753,0.07244275020027072,0.013576973011795255,0.14787344732650112,0.00041435319466313084,0.28142506574895143,0.2780911783971921,0.084901694318704,0.09478603482494648,0.16573624160417666,0.09505978510602935,0.24492051199498796,0.11800944980552196,0.16877387468130836,0.025451824264942614,0.1369177623278195,0.02566065974609086,0.27948278412502287
ImmuneCODE-Review-002/BS-GIGI_54-replacement_TCRB.tsv,0,12999,21971,0.5916435301078695,3637,3275,1088,1297,2248,1454,4525,2652,4077,591,3373,607,6125,21,0.10400343151272519,0.09365170145839291,0.031112382041750073,0.037088933371461255,0.06428367171861596,0.04157849585358879,0.12939662567915355,0.0758364312267658,0.11658564483843294,0.016900200171575636,0.09645410351730055,0.017357735201601374,0.1751501286817272,0.000600514726908779,0.2797907531348565,0.25194245711208557,0.08369874605738903,0.09977690591583968,0.17293637972151704,0.11185475805831217,0.20595330208001456,0.12070456510855218,0.1855627873105457,0.026899094260616267,0.1535205498156661,0.02762732693095444,0.27877656911383186
ImmuneCODE-Review-002/ADIRP0002104_TCRB.tsv,0,153769,153900,0.9991487979207277,41300,44355,12985,14485,25723,14921,32380,22388,31909,4437,27170,4427,31043,146,0.1342351683139998,0.1441646704737884,0.042204446986859254,0.04707981629608443,0.08360608316079943,0.04849692364196588,0.10524297215514075,0.0727665120632888,0.10371210619204405,0.014421342416688064,0.08830918942109865,0.014388839954626562,0.10089739297751804,0.0004745359460979169,0.26858469522465517,0.2884521587576169,0.08444484909181955,0.09419974117019686,0.16728339262139963,0.09703516313431186,0.21039636127355427,0.14547108512020793,0.20733593242365173,0.028830409356725147,0.1765432098765432,0.028765432098765434,0.20170890188434049
ImmuneCODE-Review-002/860011213_TCRB.tsv,0,29937,42660,0.7017580872011252,7791,7077,2448,3297,6117,3207,9732,4719,7254,1152,6035,1155,12578,35,0.10731848423488574,0.09748336708128436,0.033720401669490474,0.04541509979751229,0.0842596801520724,0.04417537914789867,0.13405512624488616,0.0650026860614075,0.09992148435885781,0.015868424315054343,0.08313015689353555,0.015909748336708128,0.17325784812044576,0.0004821135859608524,0.260246517687143,0.23639643250826736,0.0817717206132879,0.11013127567892575,0.20432909109129171,0.10712496242108428,0.22812939521800282,0.11061884669479606,0.170042194092827,0.0270042194092827,0.14146741678387248,0.02707454289732771,0.2948429442100328
ImmuneCODE-Review-002/BS-HS-0197_TCRB.tsv,0,78006,117943,0.6613872802964144,20449,19529,6273,8186,15147,8422,26486,14149,20784,3231,16653,3393,33150,97,0.10435878723545412,0.0996636880004491,0.0320134320665071,0.041776176454077336,0.07730072620937081,0.0429805714752308,0.13516782428080776,0.0722075642131371,0.106068415761244,0.016488984378588305,0.08498639952232469,0.017315730113447888,0.169176673522192,0.0004950267671690083,0.26214650155116276,0.2503525369843345,0.08041689100838396,0.10494064559136476,0.19417737097146373,0.10796605389329025,0.22456610396547486,0.11996472872489253,0.1762207167869225,0.02739458891159289,0.1411953231645795,0.028768133759527907,0.28106797351262897
ImmuneCODE-Review-002/1013_TCRB.tsv,0,46997,60483,0.7770282558735513,13548,11832,3691,4862,8398,4666,15586,7675,9568,1424,8496,1660,16027,47,0.12605135839225903,0.1100855973204317,0.03434127279493859,0.045236323036844064,0.07813546706363975,0.04341272794938593,0.14501302567919613,0.07140863416449572,0.08902121324897655,0.013248976553777447,0.07904726460736881,0.015444733903982136,0.14911611462597693,0.00043729065872720506,0.28827371959912335,0.251760750686214,0.07853692788901419,0.10345341191990978,0.17869225695257143,0.09928293295316723,0.25769224410164837,0.1268951606236463,0.1581932113155763,0.02354380569746871,0.1404692227568077,0.02744572855182448,0.26498354909644034
ImmuneCODE-Review-002/ADIRP0000539_TCRB.tsv,0,276002,255094,1.0819619434404573,79777,81594,23573,25302,41005,24751,60888,30393,42514,6040,34824,6814,73419,202,0.1502120144004097,0.15363324144787383,0.044385572476539084,0.04764110443309684,0.0772082636660792,0.04660362721617184,0.11464593971711329,0.05722694202178137,0.08004955789537108,0.011372708512208715,0.06557006642866826,0.012830072152680495,0.13824054408242578,0.00038034554958049014,0.2890450069202397,0.29562829254860473,0.08540880138549721,0.09167324874457432,0.14856776400171012,0.08967688639937392,0.2386884834609987,0.11914431542882231,0.16666013312739617,0.023677546316259887,0.13651438293335005,0.026711721953475973,0.28781155182011336
ImmuneCODE-Review-002/INCOV078-BL-3_TCRB.tsv,0,429685,381418,1.1265462039022804,131710,120194,33252,40916,65544,38069,80750,47903,77876,10655,39362,12456,112096,320,0.1623838156189781,0.14818586542029805,0.04099602639862015,0.05044488801052394,0.08080847931766989,0.046934852910172936,0.09955579007844872,0.05905908374152235,0.09601246697398481,0.013136432734190356,0.048528978440469335,0.015356865897426098,0.13820192996450512,0.0003945244931901374,0.306526874338178,0.2797258456776476,0.07738692297846096,0.09522324493524326,0.15253965113978846,0.08859746093068178,0.21170998746781747,0.12559187033648123,0.20417494717082046,0.027935231163710154,0.10319911488183568,0.03265708487800786,0.2938927895379872
ImmuneCODE-Review-002/KH20-11646_TCRB.tsv,0,88569,135022,0.6559597695190413,23542,21816,8034,10108,15663,9406,24760,15344,29552,4066,16541,4318,40356,85,0.1052904633907447,0.09757101135555546,0.03593167882428184,0.04520754413191944,0.07005201461597292,0.0420678828754288,0.11073790984431395,0.06862530244956193,0.13216989950400507,0.018184989556824738,0.07397882741255238,0.0193120474437701,0.18049027018082123,0.0003801584142474429,0.2658040623694521,0.24631643125698607,0.09070893879348305,0.11412570989849721,0.1768451715611557,0.10619968612042588,0.18337752366281052,0.11364074002755106,0.21886803632000712,0.030113611115225668,0.12250596199137918,0.03197997363392632,0.29888462620906225
ImmuneCODE-Review-002/3602BW_TCRB.tsv,0,196660,282862,0.6952506876144551,53287,52435,16654,20467,33584,20233,67975,39395,53388,8013,45281,7356,61146,308,0.11112524555703387,0.10934847619087341,0.03473041904229629,0.04268208757888064,0.07003641125954596,0.04219410162620276,0.14175574843281435,0.08215472908437986,0.11133587197250595,0.01671039076413595,0.09442945266327718,0.01534027635854038,0.12751448317282627,0.0006423062966871176,0.27096003254347606,0.26662768229431505,0.084684226583952,0.10407301942438726,0.17077189057256179,0.10288314858130784,0.24031153000403024,0.13927286097107425,0.18874221351754567,0.028328301433207713,0.16008159455847729,0.02600561404501135,0.2161690152795356
ImmuneCODE-Review-002/KH20-09951_TCRB.tsv,0,126161,105654,1.1940958222121263,34409,35694,10749,12230,20344,12735,21790,13102,18928,2795,17178,2995,28774,92,0.1484330177080862,0.15397623104630848,0.046368871729611974,0.05275758686883938,0.0877596359165714,0.05493604814183724,0.0939973685913336,0.056519207126372324,0.08165131678277937,0.012057028233720854,0.07410219355951944,0.01291978517352199,0.12412484092918923,0.0003968681923085219,0.2727388020069594,0.28292420003012025,0.08520065630424616,0.096939624765181,0.16125427033710893,0.1009424465563843,0.2062392337251784,0.12400855623071536,0.1791508130312151,0.02645427527590058,0.16258731330569595,0.02834724667310277,0.27234179491547883
ImmuneCODE-Review-002/INCOV027-AC-3_TCRB.tsv,0,232054,318713,0.7280970653848446,62448,53283,19288,26051,48101,22883,73252,38170,47911,8460,41610,7881,101187,242,0.11338369945911791,0.0967432689322345,0.035020253573652745,0.047299493252137476,0.08733457160650511,0.04154751464775486,0.13299998002785207,0.06930335332363777,0.0869895981422271,0.015360397409430848,0.07554918867688151,0.01430913616828895,0.1837201575257777,0.0004393872545014498,0.26910977617278736,0.22961465865703673,0.08311858446740845,0.11226266300085325,0.2072836494953761,0.09861066820653813,0.2298368751823741,0.11976292149990744,0.1503264692685896,0.026544257686382418,0.13055633124472488,0.024727576220612276,0.3174862650723378
ImmuneCODE-Review-002/BS-HS-57_TCRB.tsv,0,3564,7749,0.45993031358885017,1044,824,251,409,716,320,1944,836,1299,185,966,167,2346,6,0.09228321400159109,0.07283655971006807,0.02218686466896491,0.036153098205604174,0.06329002033059312,0.028286042605851675,0.1718377088305489,0.0738972863077875,0.11482365420312915,0.016352868381508,0.08538849111641475,0.014761778484928843,0.2073720498541501,0.0005303632988597189,0.29292929292929293,0.23120089786756454,0.07042648709315376,0.11475869809203143,0.20089786756453423,0.08978675645342311,0.2508710801393728,0.10788488837269325,0.16763453348819202,0.023874048264292166,0.12466124661246612,0.02155116789263131,0.302748741773132
ImmuneCODE-Review-002/KHBR20-00164_TCRB.tsv,0,768070,533041,1.4409210548531914,220530,235116,61986,62819,120625,66994,112227,71203,92870,15384,49589,16812,174598,358,0.16949360969202473,0.18070402909513486,0.047640823880514424,0.04828104596763843,0.09270923080352099,0.05148984214259967,0.08625474690476062,0.05472476983132108,0.07137746126195228,0.01182374140253983,0.038112812819198365,0.012921264980466694,0.1341914717499122,0.0002751494684158385,0.28712226750166,0.3061127241006679,0.08070358170479253,0.08178811827047014,0.15704948767690444,0.08722382074550497,0.21054102780086334,0.13357884290326635,0.1742267480362674,0.028860819336598873,0.09303036727005991,0.031539787746158364,0.3275507887760979
ImmuneCODE-Review-002/INCOV017-CV-3_TCRB.tsv,0,51050,87077,0.5862627329834514,14210,11233,4283,5413,10713,5198,20330,10324,13645,2519,11381,2705,26108,65,0.10287633844215831,0.08132370933995525,0.03100769581616918,0.039188572835144465,0.07755905796839141,0.037632034287286335,0.1471833891997944,0.0747428091538946,0.09878589993267066,0.018236840009556422,0.08239518703801574,0.019583426846308108,0.18901445770920963,0.00047058142144548135,0.27835455435847206,0.22003917727717923,0.08389813907933398,0.10603330068560235,0.20985308521057786,0.10182174338883447,0.23347152520183287,0.11856173271931739,0.1567003916074279,0.028928419674540923,0.1307004145756055,0.031064460190406193,0.2998265902591959
ImmuneCODE-Review-002/550041239-1_TCRB.tsv,0,162410,225571,0.7199950348227387,42828,40333,13747,15108,32223,18171,49777,27142,38463,6442,30751,6906,65850,240,0.11038684884053601,0.10395612156265384,0.03543214745051949,0.03894005118807364,0.08305303610228336,0.046834767681922566,0.12829751972390402,0.06995703397846802,0.09913629791149567,0.0166039058613695,0.07925903588062302,0.01779984071384939,0.16972480611163948,0.0006185869926620118,0.26370297395480574,0.24834061941998645,0.0846438027215073,0.09302382858198387,0.19840527061141555,0.11188350471030109,0.22067109690518727,0.12032575109389061,0.1705139401784804,0.02855863564021971,0.1363251481795089,0.030615637648456585,0.2919258237982719
ImmuneCODE-Review-002/550043971_TCRB.tsv,0,69373,82361,0.8423040031082673,19883,15346,5724,6501,13550,8369,20753,11334,14874,2194,7618,2825,22722,41,0.1310385279502287,0.10113751697048783,0.037723911582110796,0.04284471509351892,0.08930101361593315,0.055155733059169335,0.13677224616763548,0.07469650836332002,0.09802681007552691,0.01445951467700054,0.05020628204621245,0.018618108004797868,0.14974890268496185,0.0002702097090961815,0.28661006443429,0.22120998082827614,0.08251048678880833,0.09371080968099982,0.1953209461894397,0.12063771207818604,0.25197605662874417,0.13761367637595465,0.18059518461407706,0.02663882177244084,0.09249523439491993,0.03430021490754119,0.27588300287757556
ImmuneCODE-Review-002/KH20-11649_TCRB.tsv,0,124646,135507,0.9198491590840325,33613,30254,10401,14041,23030,13307,28739,16786,24026,3918,21191,4327,36417,103,0.12920473721233275,0.11629310444238583,0.039980319273658194,0.05397208565728629,0.08852482961949315,0.05115066902937886,0.11046960826898018,0.06452356882296187,0.0923533459156727,0.015060368321718373,0.08145591248227005,0.016632520093944718,0.13998300999796273,0.0003959208619543115,0.2696676989233509,0.24271938128780707,0.0834443142980922,0.11264701635030407,0.18476324952264814,0.1067583396177976,0.21208498453954408,0.12387551934586405,0.177304493494801,0.028913635457946823,0.1563830650815087,0.03193192971580804,0.2687462640306405
ImmuneCODE-Review-002/KH20-09730_TCRB.tsv,0,206972,248405,0.8332038405024054,55395,55131,18059,22381,35653,20353,61604,29557,40556,6922,36456,6426,66679,205,0.12164645996613795,0.12106672054144149,0.03965725102497491,0.04914828812171014,0.0782933701087231,0.044694835268360066,0.1352813163598513,0.0649066597566412,0.0890602731363244,0.015200592036927644,0.08005674419217483,0.014111384632952476,0.146425928406573,0.0004501764472074786,0.26764489882689446,0.2663693639719382,0.08725334827899427,0.10813539995748217,0.17226001584755427,0.09833697311713661,0.24799822869910026,0.11898713794005757,0.1632656347497031,0.027865783700006037,0.14676033091121354,0.025869044503935106,0.2684285743040599
ImmuneCODE-Review-002/BS-HS-58_TCRB.tsv,0,14694,12749,1.1525609851753078,3820,3821,1354,1424,2696,1579,2292,1713,2267,387,2084,437,3560,9,0.13919760959078817,0.13923404875560252,0.04933862915861968,0.05188937069562365,0.09823998833946726,0.05753744124184674,0.0835185657544729,0.06242028932696862,0.08260758663411434,0.01410195678315053,0.07593921947308968,0.015923915023867655,0.12972342673905915,0.0003279524833290821,0.2599700558050905,0.2600381107935212,0.09214645433510277,0.0969103035252484,0.1834762488090377,0.10745882673199945,0.17977880618087694,0.13436347948858735,0.17781786806808378,0.03035532198603812,0.16346380108243783,0.03427719821162444,0.279237587261746
ImmuneCODE-Review-002/1044_TCRB.tsv,0,78362,99640,0.7864512244078683,22169,20042,6495,7889,13882,7885,22992,12530,16257,2614,13770,2914,28472,91,0.12454354445455669,0.11259424051415153,0.03648835406343749,0.044319726744643316,0.07798788777654184,0.044297255087021495,0.12916708801024707,0.07039246750036517,0.09133043448950012,0.014685228255862293,0.07735868136313075,0.01637060257749913,0.1599532589521466,0.0005112302108965067,0.28290497945432735,0.25576172124243896,0.08288456139455348,0.10067379597253771,0.17715219111303948,0.10062275082310304,0.2307507025291048,0.12575270975511843,0.1631573665194701,0.026234443998394218,0.13819751103974307,0.029245283018867925,0.2857486953030911
ImmuneCODE-Review-002/BS-HS-182_TCRB.tsv,0,34854,43196,0.8068802666913603,10213,9132,2879,3258,5905,3467,9592,4912,8067,1228,6306,1330,11720,41,0.13085201793721973,0.11700192184497117,0.03688661114670083,0.04174247277386291,0.07565663036515055,0.04442024343369635,0.1228955797565663,0.06293401665598974,0.10335682254964766,0.015733504163997436,0.08079436258808456,0.017040358744394617,0.1501601537475977,0.0005253042921204356,0.29302232168474207,0.2620072301600964,0.08260170999024502,0.09347564124634189,0.16942101337005797,0.09947208354851667,0.22205759792573387,0.11371423279933326,0.18675340309287897,0.028428558199833316,0.1459857394203167,0.0307898879525882,0.27132141864987497
ImmuneCODE-Review-002/ADIRP0001388_TCRB.tsv,0,309486,368429,0.840015308241208,83212,81321,26094,29328,58246,31285,91210,45789,55043,9093,43993,9795,113163,343,0.12274695205151089,0.11995751679782864,0.038491551300679286,0.04326206087783867,0.08591932616921,0.04614885346983029,0.13454489132118333,0.06754386611890871,0.0811945450388323,0.013413186018896175,0.0648945664279445,0.014448714071823163,0.1669280071985426,0.0005059631369714493,0.2688716129324105,0.2627614819410248,0.08431399158604913,0.09476357573525135,0.18820237425925568,0.10108696354600855,0.24756465967662697,0.1242817476365867,0.14939920581713165,0.024680467607055907,0.11940699564909385,0.02658585507655478,0.3071500886195169
ImmuneCODE-Review-002/860011244_TCRB.tsv,0,23805,41574,0.5725934478279694,6801,5818,2001,2466,4643,2076,10838,4509,6679,1078,5671,1128,11626,45,0.10402422796310742,0.08898881903975282,0.030606157940623137,0.037718533474051304,0.07101668731549886,0.03175331528472445,0.16577188393826764,0.06896709952737118,0.10215818535003594,0.016488474892549596,0.08674039064531425,0.017253246455283807,0.1778246837669588,0.0006882944064607901,0.2856962822936358,0.24440243646292795,0.08405797101449275,0.10359168241965974,0.1950430581810544,0.08720856962822936,0.2606917785154183,0.10845720883244335,0.16065329292346178,0.025929667580699475,0.13640736999085967,0.027132342329340454,0.2796459325540001
ImmuneCODE-Review-002/INCOV052-AC-3_TCRB.tsv,0,262139,203619,1.2873995059400154,71035,65225,23598,27517,47062,27702,44315,28609,39671,5968,35251,6334,43275,196,0.15251482529553975,0.14004053607238093,0.05066579640070595,0.05908003727257503,0.10104388974531839,0.059477239253002634,0.09514597709540147,0.061424602475963916,0.0851751338678026,0.012813521184821302,0.07568522709218092,0.013599336994748346,0.09291305785407873,0.00042081939548005616,0.27098218883874586,0.24881837498426407,0.09002094308744597,0.10497102682164805,0.17953070699132903,0.10567675927656701,0.21763686100020135,0.1405026053560817,0.19482955912758632,0.029309642027512166,0.1731223510576125,0.03110711672289914,0.21252928263079576
ImmuneCODE-Review-002/KHBR20-00182_TCRB.tsv,0,32525,31546,1.0310340455208267,8962,7672,2662,3743,6257,3229,7197,4175,5431,811,4767,961,8178,26,0.1398760749793198,0.11974216104009615,0.04154765806683211,0.05841956579419706,0.09765728644784692,0.050397215588956004,0.11232851055859905,0.06516208581105336,0.08476533845265409,0.012657832716829766,0.07440183546378237,0.014998985500460426,0.12763964976354356,0.00040579981582931435,0.27554189085318986,0.23588009223674097,0.08184473481936971,0.11508070714834742,0.1923750960799385,0.09927747886241353,0.22814302922716034,0.13234641475939898,0.17216128827743613,0.02570848919038864,0.1511126608761808,0.030463450199708364,0.2592404742281113
ImmuneCODE-Review-002/550043997_TCRB.tsv,0,87584,175430,0.4992532634099071,24514,20291,6670,9992,18214,7903,42783,21323,28641,4327,23777,4571,49899,109,0.09320416403689537,0.0771479845179344,0.025359866775152652,0.037990373136030785,0.06925106648315299,0.03004783015352795,0.16266434486377152,0.08107173002197601,0.10889534397408503,0.016451595732546558,0.09040203183100519,0.017379303002881975,0.18971993886257005,0.0004144266084695111,0.2798913043478261,0.23167473511143588,0.07615546218487394,0.11408476434051881,0.20796035805626598,0.09023337595907928,0.243875049877444,0.12154705580573448,0.16326169982329133,0.024665108590320926,0.13553554124152084,0.0260559767428604,0.2844382374736362
ImmuneCODE-Review-002/860011377_TCRB.tsv,0,40274,69198,0.5820110407815254,10869,9943,3228,4506,7731,3997,16837,8580,10715,1781,9467,1927,19844,47,0.09928566208710904,0.09082687810581701,0.029486992107570886,0.04116121017246419,0.07062079801227711,0.03651161940952938,0.15380188541362175,0.07837620578778134,0.09787890967553348,0.01626900029231219,0.08647873428821982,0.017602674656533177,0.1812700964630225,0.0004293335282081263,0.2698763470228932,0.24688384565724786,0.08015096588369668,0.11188359735809704,0.19196007349654864,0.0992451705815166,0.24331628081736467,0.123992022890835,0.15484551576635164,0.025737738084915748,0.13681031243677563,0.027847625653920634,0.28677129396803375
ImmuneCODE-Review-002/BS-GIGI_25-replacement_TCRB.tsv,0,8612,11489,0.7495865610584037,2032,2334,797,938,1581,930,2376,1344,2116,355,1785,325,3180,8,0.10108949803492363,0.11611362618775185,0.03964976866822546,0.046664345057459825,0.07865280334311726,0.04626635490771604,0.11820307447390677,0.06686234515695737,0.10526839460723347,0.01766081289488085,0.088801552161584,0.016168349833341623,0.15820108452315806,0.00039799014974379384,0.23594983743613562,0.2710171853228054,0.09254528564793311,0.1089177891314445,0.1835810496980957,0.10798885276358569,0.20680651057533292,0.11698146052746106,0.18417616850900861,0.0308991208982505,0.1553660022630342,0.028287927582905388,0.27678649142658196
ImmuneCODE-Review-002/ADIRP0000067_TCRB.tsv,0,206872,184395,1.1218959299330242,56480,57514,18506,19279,34342,20751,38090,23602,33200,4530,28844,5265,50753,111,0.14435155533178112,0.14699425200694155,0.04729762540669159,0.049273258414330875,0.08777126616862654,0.0530353952671705,0.09735040266621003,0.060321979620054846,0.08485254314828493,0.01157777170065454,0.07371948055931116,0.013456284327581933,0.12971449163870197,0.0002836937436584225,0.27301906492903827,0.27801732472253377,0.08945628214548126,0.09319289222321049,0.1660060327158823,0.10030840326385397,0.2065674231947721,0.1279969630412972,0.1800482659508121,0.024566826649312618,0.15642506575557905,0.028552834946717644,0.275240651861493
